source,evidence,compound_id,compound_name,smiles,provenance,origin,scaffold,pillar,class_id,strain_id,strain_name,strain_genus,strain_phylum,habitat,role,weight,replicate_id,cv_group,phenol,catechol,gentisate_25_diol,guaiacyl,syringyl,aromatic_methoxy,monophenol_para,carboxylic_acid,benzoic_acid,aromatic_aldehyde,vinyl_aromatic,ester_bond,aryl_O_glycoside,aryl_sulfate_ester,flavone_core,y_O_demethylation,y_aldehyde_oxidation,y_aromatic_hydroxylation,y_decarboxylation,y_deglycosylation,y_desulfation,y_ester_hydrolysis,y_methylation,y_reduction,y_ring_cleavage,y_side_chain_cleavage,y_none,w_O_demethylation,w_aldehyde_oxidation,w_aromatic_hydroxylation,w_decarboxylation,w_deglycosylation,w_desulfation,w_ester_hydrolysis,w_methylation,w_reduction,w_ring_cleavage,w_side_chain_cleavage,w_none
project_primary,simulated,C19,Zosteric acid,O=C(O)/C=C/c1ccc(OS(=O)(=O)O)cc1,PubChem:5280343,seagrass_marine,cinnamic_sulfate,Sulfated phenolic (Zostera),5,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,C19,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,C20,Apigenin 7-sulfate,O=c1cc(-c2ccc(O)cc2)oc2cc(OS(=O)(=O)O)cc(O)c12,PubChem:44257957,seagrass_marine,flavone_sulfate,Sulfated flavone (Zostera),5,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,C20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,C20,Apigenin 7-sulfate,O=c1cc(-c2ccc(O)cc2)oc2cc(OS(=O)(=O)O)cc(O)c12,PubChem:44257957,seagrass_marine,flavone_sulfate,Sulfated flavone (Zostera),5,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,C20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,C20,Apigenin 7-sulfate,O=c1cc(-c2ccc(O)cc2)oc2cc(OS(=O)(=O)O)cc(O)c12,PubChem:44257957,seagrass_marine,flavone_sulfate,Sulfated flavone (Zostera),5,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,C20,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H01,Luteolin 7-sulfate,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12,PubChem:CID_luteolin-7-sulfate,sealed_holdout,flavone_sulfate,Sulfated flavone (Zostera),5,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,H01,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H01,Luteolin 7-sulfate,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12,PubChem:CID_luteolin-7-sulfate,sealed_holdout,flavone_sulfate,Sulfated flavone (Zostera),5,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,H01,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H01,Luteolin 7-sulfate,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12,PubChem:CID_luteolin-7-sulfate,sealed_holdout,flavone_sulfate,Sulfated flavone (Zostera),5,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,H01,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H02,rac-Hesperetin 7-O-sulfate,COc1ccc(cc1O)C1CC(=O)c2c(O)cc(OS(=O)(=O)O)cc2O1,CAS:675139-61-4,sealed_holdout,flavanone_sulfate,Sulfated flavanone (analogue),8,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,H02,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H02,rac-Hesperetin 7-O-sulfate,COc1ccc(cc1O)C1CC(=O)c2c(O)cc(OS(=O)(=O)O)cc2O1,CAS:675139-61-4,sealed_holdout,flavanone_sulfate,Sulfated flavanone (analogue),8,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,H02,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H02,rac-Hesperetin 7-O-sulfate,COc1ccc(cc1O)C1CC(=O)c2c(O)cc(OS(=O)(=O)O)cc2O1,CAS:675139-61-4,sealed_holdout,flavanone_sulfate,Sulfated flavanone (analogue),8,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,H02,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H03,Sinapic acid,COc1cc(/C=C/C(=O)O)cc(OC)c1O,PubChem:637775,sealed_holdout,cinnamic,Hydroxycinnamic (syringyl),0,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,H03,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H03,Sinapic acid,COc1cc(/C=C/C(=O)O)cc(OC)c1O,PubChem:637775,sealed_holdout,cinnamic,Hydroxycinnamic (syringyl),0,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,H03,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H03,Sinapic acid,COc1cc(/C=C/C(=O)O)cc(OC)c1O,PubChem:637775,sealed_holdout,cinnamic,Hydroxycinnamic (syringyl),0,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,H03,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H04,Dehydrodivanillin (divanillin),COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,CAS:2092-49-1,sealed_holdout,benzaldehyde_dimer,"5,5-biaryl dimer of vanillin",3,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,H04,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H04,Dehydrodivanillin (divanillin),COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,CAS:2092-49-1,sealed_holdout,benzaldehyde_dimer,"5,5-biaryl dimer of vanillin",3,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,H04,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H04,Dehydrodivanillin (divanillin),COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,CAS:2092-49-1,sealed_holdout,benzaldehyde_dimer,"5,5-biaryl dimer of vanillin",3,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,H04,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H05,Chicoric acid,O=C(O)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,CAS:70831-56-0,sealed_holdout,depside_ester,Dicaffeoyl tartrate ester,1,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,H05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H05,Chicoric acid,O=C(O)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,CAS:70831-56-0,sealed_holdout,depside_ester,Dicaffeoyl tartrate ester,1,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,H05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H05,Chicoric acid,O=C(O)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,CAS:70831-56-0,sealed_holdout,depside_ester,Dicaffeoyl tartrate ester,1,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,H05,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H06,DMSP (dimethylsulfoniopropionate),C[S+](C)CCC(=O)[O-],CAS:4337-33-1,sealed_holdout,sulfonium,Non-aromatic osmolyte (negative control),9,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,H06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H06,DMSP (dimethylsulfoniopropionate),C[S+](C)CCC(=O)[O-],CAS:4337-33-1,sealed_holdout,sulfonium,Non-aromatic osmolyte (negative control),9,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,H06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,H06,DMSP (dimethylsulfoniopropionate),C[S+](C)CCC(=O)[O-],CAS:4337-33-1,sealed_holdout,sulfonium,Non-aromatic osmolyte (negative control),9,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,H06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T02,Chlorogenic acid,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,ChEMBL:CHEMBL284616,terrestrial_plant,depside_ester,Caffeoylquinic ester,1,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T02,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T02,Chlorogenic acid,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,ChEMBL:CHEMBL284616,terrestrial_plant,depside_ester,Caffeoylquinic ester,1,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T02,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T02,Chlorogenic acid,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,ChEMBL:CHEMBL284616,terrestrial_plant,depside_ester,Caffeoylquinic ester,1,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T02,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T03,Coniferyl alcohol,COc1cc(/C=C/CO)ccc1O,PubChem:1549095,terrestrial_plant,cinnamic,Monolignol,0,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T03,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T03,Coniferyl alcohol,COc1cc(/C=C/CO)ccc1O,PubChem:1549095,terrestrial_plant,cinnamic,Monolignol,0,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T03,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T03,Coniferyl alcohol,COc1cc(/C=C/CO)ccc1O,PubChem:1549095,terrestrial_plant,cinnamic,Monolignol,0,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T03,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T04,Quercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,PubChem:5280343,terrestrial_plant,flavone,Flavonol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T04,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T04,Quercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,PubChem:5280343,terrestrial_plant,flavone,Flavonol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T04,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T04,Quercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,PubChem:5280343,terrestrial_plant,flavone,Flavonol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T04,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T05,Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,PubChem:5280863,terrestrial_plant,flavone,Flavonol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T05,Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,PubChem:5280863,terrestrial_plant,flavone,Flavonol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T05,Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,PubChem:5280863,terrestrial_plant,flavone,Flavonol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T06,Naringenin,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,PubChem:932,terrestrial_plant,flavanone,Flavanone,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T06,Naringenin,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,PubChem:932,terrestrial_plant,flavanone,Flavanone,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T06,Naringenin,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,PubChem:932,terrestrial_plant,flavanone,Flavanone,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T07,Catechin,OC1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1,PubChem:9064,terrestrial_plant,flavanol,Flavan-3-ol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T07,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T07,Catechin,OC1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1,PubChem:9064,terrestrial_plant,flavanol,Flavan-3-ol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T07,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T07,Catechin,OC1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1,PubChem:9064,terrestrial_plant,flavanol,Flavan-3-ol,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T07,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T08,Resveratrol,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,PubChem:445154,terrestrial_plant,stilbene,Stilbene,6,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T08,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T08,Resveratrol,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,PubChem:445154,terrestrial_plant,stilbene,Stilbene,6,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T08,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T08,Resveratrol,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,PubChem:445154,terrestrial_plant,stilbene,Stilbene,6,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T08,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T09,Quercetin 3-O-glucoside,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,PubChem:5280804,terrestrial_plant,flavone_glycoside,Flavonol glycoside,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T09,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T09,Quercetin 3-O-glucoside,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,PubChem:5280804,terrestrial_plant,flavone_glycoside,Flavonol glycoside,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T09,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T09,Quercetin 3-O-glucoside,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,PubChem:5280804,terrestrial_plant,flavone_glycoside,Flavonol glycoside,4,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T09,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T10,Hydroxytyrosol,OCCc1ccc(O)c(O)c1,PubChem:82755,terrestrial_plant,phenethyl,Phenylethanoid,7,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T10,Hydroxytyrosol,OCCc1ccc(O)c(O)c1,PubChem:82755,terrestrial_plant,phenethyl,Phenylethanoid,7,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T10,Hydroxytyrosol,OCCc1ccc(O)c(O)c1,PubChem:82755,terrestrial_plant,phenethyl,Phenylethanoid,7,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T11,Tyrosol,OCCc1ccc(O)cc1,PubChem:10393,terrestrial_plant,phenethyl,Phenylethanoid,7,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T11,Tyrosol,OCCc1ccc(O)cc1,PubChem:10393,terrestrial_plant,phenethyl,Phenylethanoid,7,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T11,Tyrosol,OCCc1ccc(O)cc1,PubChem:10393,terrestrial_plant,phenethyl,Phenylethanoid,7,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T12,Syringaldehyde,COc1cc(C=O)cc(OC)c1O,PubChem:8655,terrestrial_plant,benzaldehyde,Aromatic aldehyde,3,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,1,T12,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T12,Syringaldehyde,COc1cc(C=O)cc(OC)c1O,PubChem:8655,terrestrial_plant,benzaldehyde,Aromatic aldehyde,3,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,2,T12,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
project_primary,simulated,T12,Syringaldehyde,COc1cc(C=O)cc(OC)c1O,PubChem:8655,terrestrial_plant,benzaldehyde,Aromatic aldehyde,3,S03,Vibrio splendidus,Vibrio,Pseudomonadota,marine,primary,1.0,3,T12,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
